Clear Cell Carcinoma of Kidney,may-cause,Hematuria
Clear Cell Carcinoma of Kidney,may-cause,Abdominal Mass
Clear Cell Carcinoma of Kidney,may-cause,Flank Pain
Clear Cell Carcinoma of Kidney,may-cause,Weight Loss
Clear Cell Carcinoma of Kidney,symptom,Hematuria
Clear Cell Carcinoma of Kidney,symptom,Abdominal Mass
Clear Cell Carcinoma of Kidney,symptom,Flank Pain
Clear Cell Carcinoma of Kidney,symptom,Weight Loss
Clear Cell Carcinoma of Kidney,treatment,Nephrectomy
Clear Cell Carcinoma of Kidney,treatment,Targeted Therapy
Clear Cell Carcinoma of Kidney,treatment,Immunotherapy
Clear Cell Carcinoma of Kidney,test,Computed Tomography
Clear Cell Carcinoma of Kidney,test,Magnetic Resonance Imaging
Clear Cell Carcinoma of Kidney,test,Biopsy
Clear Cell Carcinoma of Kidney,test,Blood Tests
Clear Cell Carcinoma of Kidney,test,Urine Tests
Intracranial Tumor,is-a,Neoplasm
Intracranial Tumor,may-cause,Headache
Intracranial Tumor,may-cause,Seizures
Intracranial Tumor,may-cause,Nausea
Intracranial Tumor,may-cause,Vomiting
Intracranial Tumor,may-cause,Vision Changes
Intracranial Tumor,symptom,Headache
Intracranial Tumor,symptom,Seizures
Intracranial Tumor,symptom,Nausea
Intracranial Tumor,symptom,Vomiting
Intracranial Tumor,symptom,Vision Changes
Intracranial Tumor,treatment,Surgery
Intracranial Tumor,treatment,Radiation Therapy
Intracranial Tumor,treatment,Chemotherapy
Intracranial Tumor,treatment,Steroids
Intracranial Tumor,test,Magnetic Resonance Imaging
Intracranial Tumor,test,Computed Tomography
Intracranial Tumor,test,Biopsy
Intracranial Tumor,test,Lumbar Puncture
Intracranial Tumor,test,Angiography
Adrenal Adenoma,is-a,Adrenal Gland Neoplasm
Adrenal Adenoma,may-cause,Hyperaldosteronism
Adrenal Adenoma,may-cause,Cushing Syndrome
Adrenal Adenoma,may-cause,Androgen Excess
Adrenal Adenoma,symptom,Hypertension
Adrenal Adenoma,symptom,Fatigue
Adrenal Adenoma,symptom,Muscle Weakness
Adrenal Adenoma,treatment,Surgery
Adrenal Adenoma,treatment,Aldosterone Antagonists
Adrenal Adenoma,treatment,Cortisol Synthesis Inhibitors
Adrenal Adenoma,test,Computed Tomography
Adrenal Adenoma,test,Magnetic Resonance Imaging
Adrenal Adenoma,test,Adrenal Venous Sampling
Adrenal Adenoma,test,Urine Cortisol Level
Adrenal Adenoma,test,Plasma Aldosterone Level
Carcinoma of Bladder,is-a,Urinary Bladder Neoplasm
Carcinoma of Bladder,may-cause,Hematuria
Carcinoma of Bladder,may-cause,Dysuria
Carcinoma of Bladder,may-cause,Urinary Frequency
Carcinoma of Bladder,may-cause,Urinary Urgency
Carcinoma of Bladder,symptom,Hematuria
Carcinoma of Bladder,symptom,Dysuria
Carcinoma of Bladder,symptom,Urinary Frequency
Carcinoma of Bladder,symptom,Urinary Urgency
Carcinoma of Bladder,treatment,Surgery
Carcinoma of Bladder,treatment,Chemotherapy
Carcinoma of Bladder,treatment,Radiation Therapy
Carcinoma of Bladder,test,Urinalysis
Carcinoma of Bladder,test,Cystoscopy
Carcinoma of Bladder,test,Biopsy
Carcinoma of Bladder,test,Computed Tomography
Carcinoma of Bladder,test,Magnetic Resonance Imaging
Lymphangitis Carcinomatosa,is-a,Neoplastic Process
Lymphangitis Carcinomatosa,may-cause,Dyspnea
Lymphangitis Carcinomatosa,may-cause,Cough
Lymphangitis Carcinomatosa,may-cause,Chest Pain
Lymphangitis Carcinomatosa,may-cause,Hemoptysis
Lymphangitis Carcinomatosa,symptom,Dyspnea
Lymphangitis Carcinomatosa,symptom,Cough
Lymphangitis Carcinomatosa,symptom,Chest Pain
Lymphangitis Carcinomatosa,symptom,Hemoptysis
Lymphangitis Carcinomatosa,treatment,Chemotherapy
Lymphangitis Carcinomatosa,treatment,Radiation Therapy
Lymphangitis Carcinomatosa,treatment,Immunotherapy
Lymphangitis Carcinomatosa,test,Chest X-Ray
Lymphangitis Carcinomatosa,test,Computed Tomography
Lymphangitis Carcinomatosa,test,Magnetic Resonance Imaging
Lymphangitis Carcinomatosa,test,Biopsy
Lymphangitis Carcinomatosa,test,Bronchoscopy
Carcinomatosis of Peritoneal Cavity,is-a,Neoplastic Process
Carcinomatosis of Peritoneal Cavity,may-cause,Abdominal Pain
Carcinomatosis of Peritoneal Cavity,may-cause,Ascites
Carcinomatosis of Peritoneal Cavity,may-cause,Bowel Obstruction
Carcinomatosis of Peritoneal Cavity,may-cause,Weight Loss
Carcinomatosis of Peritoneal Cavity,symptom,Abdominal Pain
Carcinomatosis of Peritoneal Cavity,symptom,Ascites
Carcinomatosis of Peritoneal Cavity,symptom,Bowel Obstruction
Carcinomatosis of Peritoneal Cavity,symptom,Weight Loss
Carcinomatosis of Peritoneal Cavity,treatment,Chemotherapy
Carcinomatosis of Peritoneal Cavity,treatment,Surgery
Carcinomatosis of Peritoneal Cavity,treatment,Palliative Care
Carcinomatosis of Peritoneal Cavity,test,CT Scan
Carcinomatosis of Peritoneal Cavity,test,PET Scan
Carcinomatosis of Peritoneal Cavity,test,Biopsy
Carcinomatosis of Peritoneal Cavity,test,Blood Tests
Carcinomatosis of Peritoneal Cavity,test,Ultrasound
Protein C,is-a,Protein
Protein C,is-a,Coagulation Factor
Protein C,may-cause,Protein C Deficiency
Protein C,may-cause,Thrombophilia
Protein C,may-cause,Deep Vein Thrombosis
Protein C,may-cause,Pulmonary Embolism
Protein C,may-cause,Stroke
Protein C,may-cause,Skin Necrosis
Protein C,symptom,Skin Necrosis
Protein C,treatment,Protein C Concentrate
Protein C,treatment,Anticoagulants
Protein C,test,Protein C Activity Assay
Protein C,test,Genetic Testing
Protein C,test,Coagulation Tests
Anticonvulsant,is-a,Pharmacologic Substance
Anticonvulsant,may-treat,Epilepsy
Anticonvulsant,may-treat,Bipolar Disorder
Anticonvulsant,may-treat,Neuropathic Pain
Anticonvulsant,may-treat,Migraine Disorders
Anticonvulsant,may-treat,Anxiety Disorders
Anticonvulsant,may-cause,Dizziness
Anticonvulsant,may-cause,Drowsiness
Anticonvulsant,may-cause,Nausea
Anticonvulsant,may-cause,Rash
Anticonvulsant,may-cause,Weight Gain
Anticonvulsant,mechanism-of-action,GABA Agonist
Anticonvulsant,mechanism-of-action,Sodium Channel Blocker
Anticonvulsant,mechanism-of-action,Calcium Channel Blocker
Anticonvulsant,mechanism-of-action,Glutamate Receptor Antagonist
Anticonvulsant,test,Serum Drug Level
Anticonvulsant,test,Liver Function Tests
Anticonvulsant,test,Complete Blood Count
Anticonvulsant,test,Electroencephalogram
Anticonvulsant,test,Magnetic Resonance Imaging
Ventricular Tachycardia,is-a,Cardiac Arrhythmia
Ventricular Tachycardia,may-cause,Syncope
Ventricular Tachycardia,may-cause,Cardiac Arrest
Ventricular Tachycardia,may-cause,Heart Failure
Ventricular Tachycardia,symptom,Palpitations
Ventricular Tachycardia,symptom,Chest Pain
Ventricular Tachycardia,treatment,Antiarrhythmic Agents
Ventricular Tachycardia,treatment,Cardioversion
Ventricular Tachycardia,treatment,Implantable Cardioverter-Defibrillator
Ventricular Tachycardia,test,Electrocardiogram
Ventricular Tachycardia,test,Echocardiogram
Ventricular Tachycardia,test,Holter Monitor
Ventricular Tachycardia,test,Electrophysiology Study
Ventricular Tachycardia,test,Cardiac MRI
D-dimer,is-a,Laboratory or Test Result
D-dimer,is-a,Fibrin Degradation Product
D-dimer,may-indicate,Deep Vein Thrombosis
D-dimer,may-indicate,Pulmonary Embolism
D-dimer,may-indicate,Disseminated Intravascular Coagulation
D-dimer,may-indicate,Thrombophilia
D-dimer,test,Blood Test
D-dimer,test,Enzyme-Linked Immunosorbent Assay
D-dimer,test,Latex Agglutination Test
D-dimer,test,Point-of-Care Testing
D-dimer,test,Venipuncture
Alcohol Intoxication,is-a,Substance-Induced Psychotic Disorder
Alcohol Intoxication,may-cause,Impaired Judgment
Alcohol Intoxication,may-cause,Slurred Speech
Alcohol Intoxication,may-cause,Unsteady Gait
Alcohol Intoxication,may-cause,Nausea
Alcohol Intoxication,may-cause,Vomiting
Alcohol Intoxication,symptom,Impaired Judgment
Alcohol Intoxication,symptom,Slurred Speech
Alcohol Intoxication,symptom,Unsteady Gait
Alcohol Intoxication,symptom,Nausea
Alcohol Intoxication,symptom,Vomiting
Alcohol Intoxication,treatment,Supportive Care
Alcohol Intoxication,treatment,Benzodiazepines
Alcohol Intoxication,treatment,Antipsychotics
Alcohol Intoxication,treatment,Intravenous Fluids
Alcohol Intoxication,test,Blood Alcohol Level
Alcohol Intoxication,test,Breathalyzer Test
Alcohol Intoxication,test,Liver Function Tests
Alcohol Intoxication,test,Electrolyte Panel
Alcohol Intoxication,test,Complete Blood Count
Varus Angulation,is-a,Deformity
Varus Angulation,location,Lower Limb
Varus Angulation,may-cause,Osteoarthritis
Varus Angulation,may-cause,Meniscal Tears
Varus Angulation,symptom,Pain
Varus Angulation,symptom,Swelling
Varus Angulation,treatment,Bracing
Varus Angulation,treatment,Physical Therapy
Varus Angulation,treatment,Surgery
Varus Angulation,test,X-Ray
Varus Angulation,test,Magnetic Resonance Imaging
Varus Angulation,test,Computed Tomography
Calcitriol,is-a,Vitamin D
Calcitriol,may-cause,Hypercalcemia
Calcitriol,may-cause,Hypercalciuria
Calcitriol,may-cause,Nephrocalcinosis
Calcitriol,may-cause,Renal Failure
Calcitriol,symptom,Weakness
Calcitriol,symptom,Fatigue
Calcitriol,symptom,Nausea
Calcitriol,symptom,Vomiting
Calcitriol,treatment,Vitamin D Replacement Therapy
Calcitriol,treatment,Calcium Supplements
Calcitriol,treatment,Phosphate Binders
Calcitriol,test,Serum Calcium Measurement
Calcitriol,test,Serum Phosphate Measurement
Calcitriol,test,Parathyroid Hormone Measurement
Thiamine,is-a,Vitamin B1
Thiamine,may-cause,Beriberi
Thiamine,may-cause,Wernicke-Korsakoff Syndrome
Thiamine,may-cause,Peripheral Neuropathy
Thiamine,symptom,Fatigue
Thiamine,symptom,Muscle Weakness
Thiamine,symptom,Confusion
Thiamine,symptom,Memory Loss
Thiamine,treatment,Thiamine Replacement Therapy
Thiamine,test,Thiamine Blood Level
Increased Mean Arterial Pressure,is-a,Cardiovascular Disorder
Increased Mean Arterial Pressure,may-cause,Hypertensive Crisis
Increased Mean Arterial Pressure,may-cause,Stroke
Increased Mean Arterial Pressure,may-cause,Heart Failure
Increased Mean Arterial Pressure,may-cause,Kidney Failure
Increased Mean Arterial Pressure,symptom,Headache
Increased Mean Arterial Pressure,symptom,Blurred Vision
Increased Mean Arterial Pressure,symptom,Shortness of Breath
Increased Mean Arterial Pressure,treatment,Antihypertensive Therapy
Increased Mean Arterial Pressure,treatment,Diuretics
Increased Mean Arterial Pressure,treatment,Calcium Channel Blockers
Increased Mean Arterial Pressure,treatment,Beta Blockers
Increased Mean Arterial Pressure,test,Blood Pressure Measurement
Increased Mean Arterial Pressure,test,Electrocardiogram
Increased Mean Arterial Pressure,test,Echocardiogram
Increased Mean Arterial Pressure,test,Renal Function Tests
Increased Mean Arterial Pressure,test,Lipid Panel
Distance Vision 6/18,is-a,Visual Acuity
Distance Vision 6/18,symptom,Blurred Vision
Distance Vision 6/18,symptom,Difficulty Seeing Far Away
Distance Vision 6/18,treatment,Corrective Lenses
Distance Vision 6/18,treatment,Refractive Surgery
Distance Vision 6/18,test,Snellen Chart
Distance Vision 6/18,test,Visual Acuity Test
Distance Vision 6/18,test,Refraction Test
Circulatory Arrest,is-a,Cardiovascular Disorder
Circulatory Arrest,may-cause,Brain Damage
Circulatory Arrest,may-cause,Organ Failure
Circulatory Arrest,symptom,Loss of Consciousness
Circulatory Arrest,symptom,Absence of Pulse
Circulatory Arrest,treatment,Cardiopulmonary Resuscitation
Circulatory Arrest,treatment,Defibrillation
Circulatory Arrest,treatment,Extracorporeal Membrane Oxygenation
Circulatory Arrest,test,Electrocardiogram
Circulatory Arrest,test,Echocardiogram
Circulatory Arrest,test,Blood Gas Analysis
Circulatory Arrest,test,Computed Tomography
Circulatory Arrest,test,Magnetic Resonance Imaging
Weight Decreased,is-a,Symptom
Weight Decreased,may-be-caused-by,Cancer
Weight Decreased,may-be-caused-by,Depression
Weight Decreased,may-be-caused-by,Malnutrition
Weight Decreased,may-be-caused-by,Hyperthyroidism
Weight Decreased,treatment,Nutritional Support
Weight Decreased,treatment,Antidepressants
Weight Decreased,treatment,Hormone Replacement Therapy
Weight Decreased,test,Complete Blood Count
Weight Decreased,test,Thyroid Function Tests
Weight Decreased,test,Electrolyte Panel
Weight Decreased,test,Liver Function Tests
Weight Decreased,test,Kidney Function Tests
Weight Increased,is-a,Finding
Weight Increased,may-cause,Obesity
Weight Increased,may-cause,Diabetes Mellitus
Weight Increased,may-cause,Hypertension
Weight Increased,may-cause,Cardiovascular Disease
Weight Increased,symptom,Increased Body Weight
Weight Increased,treatment,Diet Therapy
Weight Increased,treatment,Exercise Therapy
Weight Increased,treatment,Bariatric Surgery
Weight Increased,test,Body Mass Index Measurement
Weight Increased,test,Lipid Panel
Weight Increased,test,Fasting Blood Glucose Test
Weight Increased,test,Hemoglobin A1c Measurement
Weight Increased,test,Blood Pressure Measurement
Ankle Edema,is-a,Edema
Ankle Edema,may-cause,Heart Failure
Ankle Edema,may-cause,Kidney Failure
Ankle Edema,may-cause,Liver Failure
Ankle Edema,symptom,Swelling
Ankle Edema,symptom,Pain
Ankle Edema,treatment,Diuretics
Ankle Edema,treatment,Compression Stockings
Ankle Edema,treatment,Elevation of Affected Limb
Ankle Edema,test,Physical Examination
Ankle Edema,test,Blood Tests
Ankle Edema,test,Electrocardiogram
Ankle Edema,test,Echocardiogram
Ankle Edema,test,Kidney Function Tests
Multiple Injuries,is-a,Trauma
Multiple Injuries,may-cause,Pain
Multiple Injuries,may-cause,Bleeding
Multiple Injuries,may-cause,Shock
Multiple Injuries,may-cause,Fracture
Multiple Injuries,may-cause,Dislocation
Multiple Injuries,symptom,Pain
Multiple Injuries,symptom,Bleeding
Multiple Injuries,symptom,Shock
Multiple Injuries,symptom,Fracture
Multiple Injuries,symptom,Dislocation
Multiple Injuries,treatment,Pain Management
Multiple Injuries,treatment,Hemostasis
Multiple Injuries,treatment,Fluid Resuscitation
Multiple Injuries,treatment,Surgery
Multiple Injuries,test,X-Ray
Multiple Injuries,test,Computed Tomography
Multiple Injuries,test,Magnetic Resonance Imaging
Multiple Injuries,test,Ultrasound
Multiple Injuries,test,Blood Tests
Traumatic Injury of Spinal Cord and/or Vertebral Column,is-a,Spinal Cord Injury
Traumatic Injury of Spinal Cord and/or Vertebral Column,may-cause,Paralysis
Traumatic Injury of Spinal Cord and/or Vertebral Column,may-cause,Spasticity
Traumatic Injury of Spinal Cord and/or Vertebral Column,may-cause,Bladder Dysfunction
Traumatic Injury of Spinal Cord and/or Vertebral Column,may-cause,Bowel Dysfunction
Traumatic Injury of Spinal Cord and/or Vertebral Column,symptom,Pain
Traumatic Injury of Spinal Cord and/or Vertebral Column,symptom,Numbness
Traumatic Injury of Spinal Cord and/or Vertebral Column,symptom,Weakness
Traumatic Injury of Spinal Cord and/or Vertebral Column,treatment,Surgery
Traumatic Injury of Spinal Cord and/or Vertebral Column,treatment,Rehabilitation
Traumatic Injury of Spinal Cord and/or Vertebral Column,treatment,Pain Management
Traumatic Injury of Spinal Cord and/or Vertebral Column,test,X-Ray
Traumatic Injury of Spinal Cord and/or Vertebral Column,test,Magnetic Resonance Imaging
Traumatic Injury of Spinal Cord and/or Vertebral Column,test,Computed Tomography
Traumatic Injury of Spinal Cord and/or Vertebral Column,test,Electromyography
Traumatic Injury of Spinal Cord and/or Vertebral Column,test,Somatosensory Evoked Potentials
Injury of Cervical Spine,is-a,Spinal Cord Injury
Injury of Cervical Spine,may-cause,Quadriplegia
Injury of Cervical Spine,may-cause,Paraplegia
Injury of Cervical Spine,may-cause,Respiratory Failure
Injury of Cervical Spine,may-cause,Autonomic Dysreflexia
Injury of Cervical Spine,symptom,Neck Pain
Injury of Cervical Spine,symptom,Numbness
Injury of Cervical Spine,symptom,Weakness
Injury of Cervical Spine,treatment,Immobilization
Injury of Cervical Spine,treatment,Surgery
Injury of Cervical Spine,treatment,Physical Therapy
Injury of Cervical Spine,treatment,Pain Management
Injury of Cervical Spine,test,X-Ray
Injury of Cervical Spine,test,Computed Tomography
Injury of Cervical Spine,test,Magnetic Resonance Imaging
Injury of Cervical Spine,test,Electromyography
Injury of Cervical Spine,test,Somatosensory Evoked Potentials
Chest Injury,is-a,Traumatic Injury
Chest Injury,may-cause,Rib Fracture
Chest Injury,may-cause,Pneumothorax
Chest Injury,may-cause,Hemothorax
Chest Injury,may-cause,Pulmonary Contusion
Chest Injury,may-cause,Cardiac Contusion
Chest Injury,symptom,Chest Pain
Chest Injury,symptom,Shortness of Breath
Chest Injury,symptom,Cough
Chest Injury,treatment,Pain Management
Chest Injury,treatment,Oxygen Therapy
Chest Injury,treatment,Chest Tube Insertion
Chest Injury,treatment,Surgery
Chest Injury,test,Chest X-Ray
Chest Injury,test,Computed Tomography
Chest Injury,test,Electrocardiogram
Chest Injury,test,Echocardiogram
Chest Injury,test,Arterial Blood Gas Test
Wound of Skin,is-a,Skin Injury
Wound of Skin,may-cause,Infection
Wound of Skin,may-cause,Bleeding
Wound of Skin,may-cause,Pain
Wound of Skin,may-cause,Scarring
Wound of Skin,symptom,Pain
Wound of Skin,symptom,Bleeding
Wound of Skin,treatment,Wound Dressing
Wound of Skin,treatment,Antibiotics
Wound of Skin,treatment,Debridement
Wound of Skin,treatment,Skin Grafting
Wound of Skin,test,Wound Culture
Wound of Skin,test,Biopsy
Wound of Skin,test,Imaging
Degloving Injury,is-a,Traumatic Injury
Degloving Injury,may-cause,Skin Loss
Degloving Injury,may-cause,Soft Tissue Injuries
Degloving Injury,may-cause,Bone Fractures
Degloving Injury,symptom,Skin Loss
Degloving Injury,symptom,Soft Tissue Injuries
Degloving Injury,symptom,Bone Fractures
Degloving Injury,treatment,Wound Care
Degloving Injury,treatment,Skin Grafting
Degloving Injury,treatment,Debridement
Degloving Injury,test,X-Ray
Degloving Injury,test,Magnetic Resonance Imaging
Degloving Injury,test,Computed Tomography
Contusion of Lung,is-a,Lung Injury
Contusion of Lung,may-cause,Hemoptysis
Contusion of Lung,may-cause,Dyspnea
Contusion of Lung,may-cause,Chest Pain
Contusion of Lung,symptom,Hemoptysis
Contusion of Lung,symptom,Dyspnea
Contusion of Lung,symptom,Chest Pain
Contusion of Lung,treatment,Oxygen Therapy
Contusion of Lung,treatment,Pain Management
